No,cell_line,position,cell_label,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum,CHIR(uM)
5,10,6,29,6.073415063,0.589922266,0.025785637,3.785416763,-6.581449308,0.2211523,-2.910050677,0.372865313,0.205130888,47.64416363,4,0
5,10,6,30,6.129651396,0.581271391,0.026423252,4.252177068,-6.641603915,0.54611852,-7.691622469,0.339145747,0.134987036,37.2314297,8,0
5,10,6,31,6.070937023,0.596563181,0.018095614,2.808299917,-6.495006109,0.290317861,-4.138288804,0.377768303,0.149053498,36.5294608,7,0
5,10,6,32,6.090700769,0.561329079,0.05885117,9.706533685,-6.857923718,0.41026295,-5.538552205,0.381289113,0.209584961,50.88998415,7,0
5,10,6,33,6.134401242,0.56594752,0.033563206,5.413730753,-7.047325254,0.276733295,-3.584647666,0.24743082,0.159954605,59.01363017,6,0
5,10,6,34,6.006082565,0.569998738,0.018249549,2.964181828,-7.069194709,0.278013221,-3.641012003,0.227150228,0.098788123,40.26411524,7,0
5,10,6,35,6.05969,0.577826636,0.032300108,4.999785985,-6.813251414,0.376047105,-4.936655573,0.340904013,0.176302182,46.25626538,5,0
5,10,6,36,6.136228494,0.586282337,0.017557606,2.733807047,-6.544491252,0.687050666,-9.583458146,0.346050752,0.222275597,58.63559885,6,0
5,10,6,37,6.106176939,0.58742809,0.042840168,6.657418073,-7.025072912,0.417158248,-5.420749969,0.201118387,0.168306922,76.39405775,6,0
5,10,6,38,6.076547193,0.58442294,0.038027809,5.635139639,-6.581953295,0.695095944,-9.145776619,0.40064455,0.156292886,33.7839638,4,0
5,10,6,39,6.093284863,0.588394547,0.022418577,3.407880791,-6.560411266,0.593923791,-8.097382417,0.318321397,0.127413733,35.80102005,5,0
5,10,6,40,6.141045212,0.611763312,0.011295056,1.59895259,-6.217097141,0.503509941,-7.013762054,0.289305495,0.252673808,75.63697912,4,0
5,10,6,41,6.032641948,0.621376685,0.046061284,6.630191662,-5.530739087,1.188078338,-19.21351838,0.610532268,0.22658041,33.1939342,5,0
5,10,6,42,6.098026711,0.623780048,0.036365208,5.214342963,-6.076006798,0.81462852,-11.99185457,0.318150883,0.159562803,44.85837296,5,0
5,10,6,43,6.082579347,0.58701269,0.032929406,5.017430837,-6.901249037,0.574721805,-7.448605411,0.174928405,0.094579113,48.35928752,5,0
5,10,6,44,6.017591521,0.56715513,0.03127855,5.105888836,-6.914042412,0.440409586,-5.897274309,0.357928545,0.067487819,17.45643933,7,0
5,10,6,45,6.048720631,0.552536769,0.062446706,9.78766238,-7.110440115,0.363790386,-4.430832845,0.286308777,0.132900933,40.19980998,4,0
5,10,6,46,6.083720569,0.558597831,0.032319655,5.010696478,-7.203606288,0.676396186,-8.131708715,0.27441582,0.212873319,67.18042071,4,0
5,10,6,47,6.060483884,0.562003887,0.016081648,2.559388537,-6.698165157,0.583381783,-7.790081576,0.478641384,0.170840847,31.92467342,5,0
5,10,6,49,6.084113169,0.609303942,0.007660061,1.124457991,-6.546728815,0.124513458,-1.701127783,0.254895907,0.073654166,25.84517321,5,0
5,10,6,50,6.127742027,0.553513309,0.045216368,7.306554012,-6.645217361,0.579222813,-7.796172882,0.489733805,0.287688315,52.54206441,5,0
5,10,6,51,6.200127793,0.595879174,0.023927666,3.591593071,-6.355623369,0.760033777,-10.69595911,0.399413785,0.180955145,40.52218738,5,0
5,10,6,52,6.075737995,0.586328012,0.036439831,5.753900069,-6.648415653,0.718676186,-10.00787094,0.329329737,0.189924123,53.39195047,7,0
5,10,6,53,6.109641804,0.55602263,0.027492478,4.690754196,-6.894139657,0.456369734,-6.279976407,0.430303874,0.190248417,41.94373015,10,0
5,10,6,54,6.095397678,0.56869683,0.032563139,5.398451367,-6.834541488,0.718425804,-9.910516234,0.338364092,0.307581145,85.70362267,9,0
5,10,6,55,6.08098944,0.564547327,0.023488494,3.798080774,-6.635605391,0.439971984,-6.0527655,0.507633065,0.172646639,31.04685423,6,0
5,10,6,56,6.149225692,0.544589199,0.046949616,7.039104164,-6.805530816,1.378736197,-16.54144873,0.555123117,0.269984845,39.71041661,3,0
5,10,6,57,6.252559071,0.572389174,,0,-6.076929685,,0,0.645753675,,0,1,0
5,10,6,58,6.088204256,0.597842992,0.018711471,2.857131092,-6.112732444,0.511251739,-7.634995549,0.530600025,0.126267576,21.72370789,6,0
5,10,6,59,6.106722717,0.566872052,0.010282183,1.282582422,-7.368324816,0.045392333,-0.435610909,0.196203958,0.01762498,6.35193255,2,0
5,10,6,60,6.239651732,0.570424131,0.027904853,4.529064008,-6.829509921,0.346367379,-4.695415709,0.287276152,0.160064328,51.58478028,7,0
5,10,6,61,6.143512266,0.560549877,0.050496067,8.223423664,-7.144887161,0.331896698,-4.240498703,0.235891069,0.165563682,64.07121443,6,0
5,10,6,62,6.105942559,0.584196543,0.03070558,4.798082402,-6.874547558,0.39529878,-5.249171109,0.232887536,0.105560079,41.37736581,6,0
5,10,6,63,6.085968026,0.578486598,0.028306175,4.376559967,-6.548012645,0.53204589,-7.267492241,0.436397694,0.174923458,35.85176989,5,0
5,10,6,64,6.184681449,0.579251264,0.025106577,3.956670576,-7.15237679,0.451854609,-5.767103006,0.156906896,0.119298168,69.40665575,6,0
5,10,6,65,6.082215146,0.592609293,0.032821032,5.055838048,-6.625556069,0.901484855,-12.42068301,0.319738647,0.204563167,58.40387776,6,0
5,10,6,66,6.213439543,0.583742363,0.021124907,3.350427291,-6.577933808,0.5000703,-7.038306384,0.373436885,0.163546602,40.54627099,7,0
5,10,6,67,6.161684394,0.591318094,0.031308797,4.833420566,-6.640702825,0.509431046,-7.002945389,0.241318694,0.086509572,32.72522006,6,0
5,10,6,68,6.271332751,0.569452921,0.062984556,10.09684341,-6.218663199,0.888582793,-13.04398348,0.585140741,0.234658444,36.60877754,6,0
5,10,6,69,6.329517829,0.590078682,0.051918834,8.389163618,-6.850148127,0.715594382,-9.96025866,0.22222308,0.208760337,89.56998179,11,0
5,10,6,70,6.21229177,0.591381238,0.007675278,1.123976403,-7.08036539,0.238581314,-2.918175368,0.102641543,0.052503044,44.29879793,4,0
5,10,6,71,6.144782571,0.591569377,0.024796922,3.826497827,-6.766759045,0.483765209,-6.526243842,0.165301486,0.165928461,91.63333739,6,0
5,10,6,72,6.090158183,0.584542173,0.021070781,3.371854442,-6.860864441,0.435584073,-5.938779207,0.198376261,0.234755254,110.6954188,8,0
5,10,6,73,6.061336029,0.611574527,0.022741041,3.220264812,-6.511360959,0.460489152,-6.124607533,0.218174024,0.149843114,59.47909901,4,0
5,10,6,74,6.134726869,0.594525122,0.031410775,4.942110658,-6.256565723,0.810503038,-12.11776882,0.418367732,0.165116553,36.91785493,8,0
5,10,6,75,6.153192314,0.594960362,0.012174763,1.830279766,-6.51077214,0.393216386,-5.401869702,0.312431043,0.148485839,42.50850695,5,0
5,10,6,76,6.246504162,0.594537127,0.023228581,3.617181554,-6.510530036,0.634767155,-9.026610549,0.311008762,0.228696512,68.07905557,7,0
5,10,6,77,6.059153885,0.555451515,0.01834725,3.015325465,-7.557173353,0.377532751,-4.560417728,0.129802333,0.079617912,55.99350633,6,0
5,10,6,78,6.114674264,0.581840644,0.017140675,2.689262831,-6.795774648,0.323712497,-4.348403866,0.261799247,0.098632131,34.39215583,6,0
5,10,6,79,6.219904598,0.580057248,0.036031397,5.810510189,-6.830446883,0.676947424,-9.270642801,0.298262612,0.24493563,76.81697042,8,0
5,10,6,80,6.126875622,0.611487011,0.018235641,2.760961783,-6.568868828,0.461420612,-6.503288282,0.216231856,0.150073335,64.25552309,7,0
5,10,6,81,6.160145324,0.585893895,0.016833829,2.660054479,-6.922405843,0.249514012,-3.337063627,0.188783137,0.106725139,52.3395682,7,0
5,10,6,82,6.187344506,0.574203302,0.044228195,7.031417843,-6.874033356,0.444774464,-5.906600345,0.281271922,0.179092289,58.12458761,6,0
5,10,6,83,6.097089232,0.598489232,0.030092618,4.354459623,-6.403621781,0.991680596,-13.4114821,0.37691359,0.329026619,75.59966472,4,0
5,10,6,84,6.265675302,0.61677372,0.037829551,4.337009085,-6.3595066,0.155469195,-1.728645463,0.231011546,0.252264519,77.21603323,2,0
5,10,6,85,6.264056263,0.585026104,0.02606396,4.124694312,-7.134827099,0.197872013,-2.567600933,0.16586099,0.10437783,58.26270144,7,0
5,10,6,86,6.114302088,0.579486387,0.026011104,4.014768794,-6.809526196,0.345918543,-4.543619366,0.272432403,0.14446671,47.43009716,5,0
5,10,6,87,6.135094418,0.576418114,0.040522074,6.088140606,-6.891664796,0.462810323,-5.815800814,0.326664959,0.191096887,50.66192557,4,0
5,10,6,88,6.197466571,0.585414179,0.031050868,3.750554732,-6.787455107,0.180326236,-1.878611382,0.302410631,0.316798699,74.07494501,2,0
5,10,6,89,6.024507849,0.584889035,0.013608057,2.080978674,-6.780737768,0.361340301,-4.76633371,0.297063489,0.218040712,65.64978488,5,0
5,10,6,90,6.095516163,0.572501114,0.029806959,4.82023201,-6.817363046,0.861226942,-11.6957423,0.302574424,0.217378653,66.51372689,7,0
5,10,6,91,6.212363449,0.591543851,0.034121575,5.159256482,-6.719952712,0.615512377,-8.192483337,0.260609899,0.167826217,57.59886029,5,0
5,10,6,92,6.08658201,0.580331313,0.030004766,4.624440821,-6.416269099,0.735352657,-10.25080777,0.47759774,0.193115435,36.16593664,5,0
5,10,6,93,6.127354583,0.589533596,,0,-7.080873032,,0,0.134179014,,0,1,0
5,10,6,94,6.182736722,0.5958775,0.01907947,2.964394067,-6.755401808,0.562738824,-7.712271296,0.233615039,0.1897629,75.20333796,7,0
5,10,6,95,6.095339084,0.587981895,0.037127136,5.764171258,-6.829186484,0.795837949,-10.63812402,0.263073901,0.201450439,69.90364633,6,0
5,10,6,96,6.119636365,0.568564621,0.04218821,6.869701599,-7.040064132,0.670292131,-8.814833448,0.232595055,0.083768522,33.34317703,7,0
5,10,6,97,6.164175914,0.597951886,0.017630667,2.691608372,-6.479875079,0.462336464,-6.513297133,0.324697416,0.178276405,50.12154082,6,0
5,10,6,98,6.077854549,0.597047399,0.028910988,4.331108999,-6.891299361,0.465612395,-6.043220078,0.153045435,0.047529512,27.77716829,5,0
5,10,6,99,6.041196104,0.562801396,0.032157236,5.289932719,-7.16800546,0.407711965,-5.266010669,0.226552132,0.158037258,64.58295899,7,0
5,10,6,100,6.020330999,0.551488245,0.019210168,3.179832696,-7.058977549,0.362032707,-4.681827233,0.401959344,0.197957032,44.9570889,6,0
5,10,6,101,6.01948048,0.592448681,0.038456182,5.805777939,-6.278776168,1.123492682,-16.00443107,0.431029569,0.439607027,91.2226227,5,0
5,10,6,102,6.166639665,0.613080466,0.020591413,2.742351034,-6.664921643,0.481582342,-5.899699297,0.172309347,0.160792655,76.1924152,3,0
5,10,6,103,6.118048183,0.610897337,0.032217883,4.567298587,-6.475966136,0.510751838,-6.830240573,0.22194336,0.119417478,46.59682981,4,0
5,10,6,104,6.178730683,0.591678313,0.049091451,7.421047501,-6.95828048,0.533601188,-6.858984958,0.180228409,0.161829774,80.31195015,5,0
5,10,6,105,6.120554119,0.564705519,0.011986705,1.985554561,-7.017346226,0.25421838,-3.388738589,0.265394305,0.097963344,34.5283663,8,0
5,10,6,107,6.020026146,0.603706859,,0,-6.401235912,,0,0.320396009,,0,1,0
5,10,6,108,6.088309842,0.565803725,0.037784259,6.182607976,-7.220358775,0.431045101,-5.527013691,0.166976471,0.04820348,26.72696962,7,0
5,10,6,109,6.155974242,0.59763244,0.005078977,0.735991287,-6.225419232,0.652129677,-9.071852763,0.48614517,0.297501909,52.99738165,4,0
5,10,6,110,6.139441479,0.586173538,0.015005918,2.394640914,-6.909984295,0.241760625,-3.272747767,0.181659011,0.111095162,57.20608496,8,0
5,10,6,111,6.061446121,0.568846241,0.024415139,3.973661939,-7.352895882,0.348204225,-4.384319805,0.166759389,0.096229645,53.42508134,7,0
5,10,6,112,6.006403416,0.597266111,0.037070439,5.66590426,-6.528103722,0.790910522,-11.05986139,0.362058602,0.241224322,60.82072607,6,0
5,10,6,113,5.993017343,0.580560745,0.015163915,1.846922556,-6.928899589,0.679637259,-6.935821602,0.233001546,0.190635,57.85339349,2,0
5,10,6,114,6.148683001,0.592273931,0.029304622,4.516717035,-6.851932021,0.476626785,-6.350015369,0.180874062,0.144217738,72.78665583,6,0
5,10,7,2,6.029265994,0.560783921,0.02030883,3.305968564,-6.503450343,0.358343396,-5.029964883,0.503630461,0.174194572,31.57417448,6,0
5,10,7,3,6.066974542,0.589827786,0.044944977,6.221717686,-6.955863893,0.393588316,-4.62003741,0.16376128,0.127060126,63.35084733,3,0
5,10,7,5,5.853781836,0.558184932,0.039085979,4.951398551,-7.140545639,0.601831525,-5.959756776,0.276955879,0.032461003,8.287744378,2,0
5,10,7,6,5.939163071,0.61228774,0.024366527,3.446424015,-6.185624931,0.461427532,-6.460268265,0.382310926,0.098924064,22.40865915,4,0
5,10,7,7,5.929691491,0.575435512,0.027984808,4.502485082,-6.889646799,0.444026788,-5.966763422,0.265473997,0.124255469,43.33313705,7,0
5,10,7,8,6.110523668,0.597778369,0.006405523,0.958427815,-6.664600209,0.490248394,-6.579411827,0.302427856,0.197615662,58.44462348,5,0
5,10,7,9,5.93203037,0.576847232,0.021812215,3.382080596,-6.609765226,0.815927654,-11.04105599,0.356915695,0.172573854,43.24683665,5,0
5,10,7,10,5.960445605,0.591088977,0.013081591,1.807016322,-6.940862507,0.25567698,-3.007686435,0.198544716,0.201998493,83.0699917,3,0
5,10,7,12,5.970033611,0.580025433,0.039555147,6.099594363,-6.488675546,0.245151429,-3.379273665,0.436870936,0.221728533,45.39556478,5,0
5,10,7,13,5.958782451,0.557590641,0.079614898,12.36543785,-7.311774611,0.557519633,-6.603406024,0.11366487,0.068887851,52.48642696,4,0
5,10,7,14,5.965629329,0.588966983,0.029523983,4.483622061,-6.499975633,0.543185211,-7.474483749,0.289529415,0.230627655,71.24652459,5,0
5,10,7,15,5.963542448,0.575861384,0.014970325,2.373136191,-6.923064597,0.327919266,-4.323922752,0.216449993,0.056816854,23.96232662,6,0
5,10,7,16,5.983332585,0.582077705,0.020448643,3.206955225,-6.54022076,0.481217676,-6.716740044,0.32104661,0.084342024,23.98199491,6,0
5,10,7,17,5.935117857,0.594302335,0.011272219,1.75601643,-6.562986863,0.370985852,-5.233381772,0.346104416,0.146325266,39.14161907,7,0
5,10,7,18,6.179883168,0.621117281,0.038017948,4.328127621,-5.837881761,0.30498879,-3.694141993,0.44863149,0.290095081,45.72309432,2,0
5,10,7,19,6.040881388,0.566699971,0.038634836,5.90413825,-5.734461754,0.338234415,-5.108057356,0.753106562,0.078319106,9.006206971,4,0
5,10,7,20,5.976076828,0.609313345,0.019359735,2.841866789,-6.404748214,0.271307843,-3.788831407,0.272621901,0.035687682,11.70853596,5,0
5,10,7,21,5.95494163,0.565887392,0.066138874,10.66930568,-6.475622358,1.23029486,-17.3435131,0.517430662,0.246749708,43.53252553,6,0
5,10,7,22,5.953391943,0.574409961,0.014197037,2.140456423,-7.074751368,0.398878926,-4.882705627,0.271894297,0.214469372,68.31181333,4,0
5,10,7,23,5.971858771,0.589373525,0.007040569,0.975374726,-6.378468994,0.658195547,-8.425445267,0.40275283,0.18563224,37.63302902,3,0
5,10,7,24,5.993448087,0.593218721,0.021155275,3.189692529,-6.541898364,0.534091149,-7.302248061,0.369661199,0.203563397,49.25392174,5,0
5,10,7,25,6.063724045,0.590517386,0.028233401,4.140579568,-6.546144373,0.391231637,-5.17581827,0.346462301,0.268669843,67.1573527,4,0
5,10,7,26,5.995492345,0.609461839,0.033331744,4.465456804,-6.387645473,0.399093753,-5.101389642,0.305545389,0.055147527,14.73685053,3,0
5,10,7,27,6.080027662,0.591889096,0.027984948,4.094631217,-6.377669392,0.364021785,-4.943061396,0.373756898,0.128734826,29.82891558,4,0
5,10,7,28,6.040388944,0.629802282,0.054285236,7.868408058,-5.48666665,1.298318613,-21.60140927,0.538068709,0.182262664,30.92212658,6,0
5,10,7,29,5.92402983,0.582270295,0.03514959,5.510677549,-6.27339287,0.802282412,-11.67438906,0.533036368,0.123811788,21.20384057,6,0
5,10,7,30,5.922738833,0.592873696,,0,-6.79995993,,0,0.277555893,,0,1,0
5,10,7,31,5.976447038,0.566302751,0.050438656,8.245964055,-7.059353075,0.57764086,-7.575644863,0.304918733,0.148116306,44.9723281,7,0
5,10,7,32,6.042193803,0.592615314,0.041394534,5.703277464,-6.338249407,0.525284147,-6.766737668,0.293398492,0.349326458,97.21381208,3,0
5,10,7,33,6.064828608,0.570521441,0.032741236,5.313120927,-6.81538114,0.543779886,-7.386855385,0.387097908,0.184527748,44.13340764,7,0
5,10,7,34,6.006815506,0.586796866,0.025555625,3.975649544,-6.616863368,0.194368388,-2.681531129,0.23410319,0.124078363,48.38359116,6,0
5,10,7,35,6.022325495,0.595780817,0.025611729,3.845009147,-6.709132705,0.513198809,-6.841703532,0.219674125,0.164072748,66.80401119,5,0
5,10,7,36,6.048515147,0.599434406,0.022042648,3.002454798,-6.169328109,0.183058017,-2.422731329,0.452776552,0.233813022,42.16374098,3,0
5,10,7,37,5.957024057,0.568535933,0.021247678,3.236563942,-7.151825596,0.141434542,-1.71265231,0.142181383,0.074593849,45.43503994,4,0
5,10,7,38,6.067212078,0.603224912,0.034064971,4.89056896,-6.59505407,0.671294346,-8.815059749,0.263718588,0.223729335,73.47047066,4,0
5,10,7,39,5.992558706,0.605502034,0.022896788,3.087545162,-6.604261304,0.344357609,-4.257354411,0.175958557,0.16609636,77.07332478,3,0
5,10,7,40,6.053200714,0.591047022,0.043648117,6.605238014,-6.523686994,1.00836541,-13.82514891,0.336403334,0.275234876,73.17928578,5,0
5,10,7,41,6.019244399,0.589006303,0.027154772,4.20858003,-6.52803433,0.505545857,-7.069480531,0.36234061,0.245395465,61.82425577,6,0
5,10,7,42,5.979315547,0.578959313,0.034916698,5.505471187,-6.774200522,0.429201006,-5.783783925,0.27618341,0.190110094,62.83722057,6,0
5,10,7,43,6.001110287,0.57601575,0.032420399,5.034182966,-7.055657549,0.600082307,-7.607085924,0.266231762,0.159414537,53.55660638,5,0
5,10,7,44,6.094517971,0.629312695,0.030633312,4.353839955,-6.03674294,1.336754616,-19.80587359,0.32973692,0.414096571,112.3256785,5,0
5,10,7,45,5.979172751,0.606609452,0.017946924,2.562190953,-6.389796476,0.225725858,-3.059320093,0.307415785,0.14542892,40.96898905,4,0
5,10,7,46,5.957199744,0.581413562,0.029898829,4.694381655,-6.99444015,0.265757133,-3.468497199,0.255098723,0.195917692,70.10915776,6,0
5,10,7,47,6.042342687,0.599277198,0.021475106,3.31767744,-6.705208269,0.331164763,-4.572549895,0.193179905,0.122815434,58.85964042,7,0
5,10,7,48,6.086899666,0.603759207,0.015252514,2.306147306,-6.706099951,0.442357311,-6.021609172,0.17269333,0.100246365,52.99104011,6,0
5,10,7,49,6.158448933,0.588844583,0.021395158,3.316837546,-6.909746638,0.134760559,-1.780369145,0.176088981,0.11193664,58.02958455,6,0
5,10,7,50,5.956020541,0.584661853,0.034575896,5.289488436,-6.090316932,0.841399963,-12.3568447,0.511195048,0.308515763,53.98035223,5,0
5,10,7,51,6.039157388,0.616960936,0.016751702,2.428545549,-6.570924444,0.415631687,-5.657533961,0.165846325,0.18534375,99.95789141,5,0
5,10,7,52,6.068719051,0.596567305,0.035590064,5.335981439,-6.29294194,0.389170803,-5.531354827,0.378444865,0.241655262,57.11348114,5,0
5,10,7,53,5.974377817,0.576086946,0.020460479,3.242180048,-7.038100427,0.194043269,-2.516821994,0.245263923,0.146711517,54.60594338,6,0
5,10,7,54,6.082854718,0.621630419,0.032751955,4.809659624,-6.195450056,1.132355099,-16.68472898,0.293050236,0.335252356,104.4333333,6,0
5,10,7,55,6.07703208,0.586320813,0.019636579,2.995542694,-6.983790872,0.551784542,-7.066808089,0.199691401,0.111066563,49.74723652,5,0
5,10,7,56,5.92549107,0.615720441,0.035179679,4.948105238,-5.98589903,1.204741253,-17.42990526,0.431747266,0.363617835,72.93671712,4,0
5,10,7,57,5.933253184,0.570610003,0.020110018,3.262869425,-6.817700596,0.260598458,-3.538836688,0.330081955,0.195065018,54.71220458,7,0
5,10,7,58,6.038193168,0.565607068,0.023304116,3.76120657,-6.800606773,0.514442284,-6.905551546,0.396563697,0.211970016,48.79449807,6,0
5,10,7,59,5.978516658,0.588069856,0.019910781,2.932175783,-6.392826443,0.629393891,-8.52629277,0.474654492,0.218983935,39.95446232,4,0
5,10,7,60,5.990203073,0.592998959,0.038448081,5.918751596,-6.605691072,1.02753264,-14.19994767,0.342900996,0.218713038,58.2257785,6,0
5,10,7,61,6.13041886,0.574932031,0.029851155,4.806968142,-7.197937514,0.448724888,-5.771632771,0.213226499,0.138907435,60.31299844,7,0
5,10,7,62,6.034570685,0.582043045,0.022615581,3.547006793,-6.930164723,0.519867011,-6.847910555,0.249715308,0.206488514,75.48490454,6,0
5,10,7,63,6.060060787,0.573645279,0.043881271,6.841963807,-7.047919525,0.459588822,-5.832483437,0.231500275,0.241284881,93.22311074,5,0
5,10,7,64,5.936472581,0.577188584,0.052453522,7.870232302,-6.903801517,0.358062143,-4.491596562,0.254085046,0.197602907,67.35112521,4,0
5,10,7,65,5.843235733,0.665000978,0.146107356,17.93924529,-5.437926174,2.169375469,-32.57285216,0.311973582,0.124554858,32.59847026,3,0
5,10,7,66,6.082456367,0.577869306,0.035513484,5.49678373,-6.789123306,0.356134834,-4.691867636,0.334069421,0.212339637,56.85116128,5,0
5,10,7,67,5.948785142,0.586935305,0.030049384,4.673634157,-6.825186435,0.591933841,-7.917134578,0.228191766,0.108218923,43.2924947,6,0
5,10,7,68,5.976582739,0.592472508,0.03412128,5.257345135,-6.367823436,0.718969255,-10.30691474,0.390293142,0.187703373,43.90262958,6,0
5,10,7,69,6.002534314,0.580986838,0.044077935,6.925710302,-6.967731449,0.386059741,-5.057926198,0.226605831,0.185856405,74.87137861,6,0
5,10,7,70,5.984528666,0.561756411,0.051009638,8.289218444,-7.055459475,0.727227804,-9.40924008,0.262394075,0.127900154,44.4965581,6,0
5,10,7,71,5.940378847,0.58659424,0.021466963,3.273239707,-6.726586748,0.554000662,-7.366488754,0.302037767,0.203921644,60.38750228,5,0
5,10,7,72,5.929200559,0.58458689,0.028006286,4.148939332,-6.592284219,0.391648887,-5.145073755,0.269470579,0.193919349,62.32186201,4,0
5,10,7,73,6.009904513,0.621742621,0.033587478,4.410838241,-5.630066422,1.201842026,-17.42963282,0.613705656,0.264510983,35.19151427,3,0
5,10,7,74,5.928762275,0.566834827,0.035329857,5.397789962,-6.872103894,0.793610765,-10.00111601,0.372137999,0.162459604,37.80698148,4,0
